2017-10-10 18:39:17 INFO  LibServer:112 - Output to 127.0.0.1:63010 User added! UserId = 6
@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50796 hi
@2017-10-10 19:29:28 INFO  LibServer:120 - Output to 127.0.0.1:50796 Who are you? Librarian or Borrower?

@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50796 borrower
@2017-10-10 19:29:28 INFO  LibServer:112 - Output to 127.0.0.1:50796 Please enter your useremail,password

@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50796 Michelle@carleton.ca,Michelle
@2017-10-10 19:29:28 INFO  LibServer:112 - Output to 127.0.0.1:50796 Menu: Find User/Title, Loan Item, Return Loan, Pay Fines

@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50796 loan item
@2017-10-10 19:29:28 INFO  LibServer:112 - Output to 127.0.0.1:50796 Enter the useremail and title to loan

@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50795 Yu@carleton.ca,Courtesy lost
@2017-10-10 19:29:28 INFO  String:68 - Operation:Find Title;Title Info:[Courtesy lost];State:Success
@2017-10-10 19:29:28 DEBUG String:56 - false
@2017-10-10 19:29:28 INFO  LibServer:112 - Output to 127.0.0.1:50795 The loan was successfully added

@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50796 Michelle@carleton.ca,Courtesy lost
@2017-10-10 19:29:28 INFO  String:68 - Operation:Find Title;Title Info:[Courtesy lost];State:Success
@2017-10-10 19:29:28 INFO  LibServer:112 - Output to 127.0.0.1:50796 The loan entered already exists.

@2017-10-10 19:29:28 INFO  String:128 - User: Yu@carleton.ca|Operation: loan item|Result:The loan was successfully added
@2017-10-10 19:29:28 INFO  String:129 - User: Michelle@carleton.ca|Operation: loan item|Result:The loan entered already exists.
@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50795 exit
@2017-10-10 19:29:28 INFO  LibServer:112 - Output to 127.0.0.1:50795 Menu: Add User/Title/Item, Remove Title/Item, Loan Item, Return Loan, Renew Loan, Pay Fines, Monitor System

@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50796 exit
@2017-10-10 19:29:28 INFO  LibServer:112 - Output to 127.0.0.1:50796 Menu: Add User/Title/Item, Remove Title/Item, Loan Item, Return Loan, Renew Loan, Pay Fines, Monitor System

@2017-10-10 19:29:28 INFO  LibClient:32 - 50797 : Connected to server: /127.0.0.1
@2017-10-10 19:29:28 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:50797] Client Socket: [50797 ]

@2017-10-10 19:29:28 INFO  LibClient:33 - 50797 : Connected to portid: 50797
@2017-10-10 19:29:28 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 19:29:28 INFO  ServerThread:53 - Class: ServerThread: Server Thread Running__50797
@2017-10-10 19:29:28 INFO  String:39 - Librarian adds and removes a user
@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50797 hi
@2017-10-10 19:29:28 INFO  LibServer:120 - Output to 127.0.0.1:50797 Who are you? Librarian or Borrower?

@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50797 librarian
@2017-10-10 19:29:28 INFO  LibServer:112 - Output to 127.0.0.1:50797 Please Input the password

@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50797 admin
@2017-10-10 19:29:28 INFO  LibServer:112 - Output to 127.0.0.1:50797 Menu: Add User/Title/Item, Remove Title/Item, Loan Item, Return Loan, Renew Loan, Pay Fines, Monitor System

@2017-10-10 19:29:28 INFO  String:45 - Users: Zhibo@carleton.ca, userId: 0, Yu@carleton.ca, userId: 1, Michelle@carleton.ca, userId: 2, Kevin@carleton.ca, userId: 3, Sun@carleton.ca, userId: 4, 
@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50797 Add user
@2017-10-10 19:29:28 INFO  LibServer:112 - Output to 127.0.0.1:50797 Enter the useremail to add

@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50797 Mike@carleton.ca,Mike
@2017-10-10 19:29:28 INFO  String:49 - Operation:Create New User;User Info:[Mike@carleton.ca,Mike];State:Success
@2017-10-10 19:29:28 INFO  LibServer:112 - Output to 127.0.0.1:50797 User added! UserId = 6

@2017-10-10 19:29:28 INFO  String:49 - User: Mike@carleton.ca|Operation: Add user|Result:User added! UserId = 6

@2017-10-10 19:29:28 INFO  String:51 - Users: Zhibo@carleton.ca, userId: 0, Yu@carleton.ca, userId: 1, Michelle@carleton.ca, userId: 2, Kevin@carleton.ca, userId: 3, Sun@carleton.ca, userId: 4, Mike@carleton.ca, userId: 5, 
@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50797 Remove user
@2017-10-10 19:29:28 INFO  LibServer:112 - Output to 127.0.0.1:50797 Enter the useremail to remove

@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50797 Mike@carleton.ca,Mike
@2017-10-10 19:29:28 INFO  LibServer:112 - Output to 127.0.0.1:50797 Your user must be user@email

@2017-10-10 19:29:28 INFO  String:55 - User: Mike@carleton.ca|Operation: Remove user|Result:Your user must be user@email

@2017-10-10 19:29:28 INFO  String:57 - Users: Zhibo@carleton.ca, userId: 0, Yu@carleton.ca, userId: 1, Michelle@carleton.ca, userId: 2, Kevin@carleton.ca, userId: 3, Sun@carleton.ca, userId: 4, Mike@carleton.ca, userId: 5, 
@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50797 exit
@2017-10-10 19:29:28 INFO  LibServer:112 - Output to 127.0.0.1:50797 Menu: Add User/Title/Item, Remove Title/Item, Loan Item, Return Loan, Renew Loan, Pay Fines, Monitor System

@2017-10-10 19:29:28 INFO  LibClient:32 - 50798 : Connected to server: /127.0.0.1
@2017-10-10 19:29:28 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:50798] Client Socket: [50798 ]

@2017-10-10 19:29:28 INFO  LibClient:33 - 50798 : Connected to portid: 50798
@2017-10-10 19:29:28 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 19:29:28 INFO  ServerThread:53 - Class: ServerThread: Server Thread Running__50798
@2017-10-10 19:29:28 INFO  String:71 - User tries to loan an item but must first pay fines
@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50798 hi
@2017-10-10 19:29:28 INFO  LibServer:120 - Output to 127.0.0.1:50798 Who are you? Librarian or Borrower?

@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50798 borrower
@2017-10-10 19:29:28 INFO  LibServer:112 - Output to 127.0.0.1:50798 Please enter your useremail,password

@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50798 Zhibo@carleton.ca,Zhibo
@2017-10-10 19:29:28 INFO  LibServer:112 - Output to 127.0.0.1:50798 Menu: Find User/Title, Loan Item, Return Loan, Pay Fines

@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50798 Loan Item
@2017-10-10 19:29:28 INFO  LibServer:112 - Output to 127.0.0.1:50798 Enter the useremail and title to loan

@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50798 Zhibo@carleton.ca,The act in context
@2017-10-10 19:29:28 INFO  String:68 - Operation:Find Title;Title Info:[The act in context];State:Success
@2017-10-10 19:29:28 DEBUG String:56 - userid: 0, amount: 5.00
@2017-10-10 19:29:28 INFO  LibServer:112 - Output to 127.0.0.1:50798 The user has an outstanding balance that must be paid.

@2017-10-10 19:29:28 INFO  String:84 - User: Zhibo@carleton.ca|Operation: Loan Item|Result:The user has an outstanding balance that must be paid.
@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50798 Pay Fines
@2017-10-10 19:29:28 INFO  LibServer:112 - Output to 127.0.0.1:50798 Enter the useremail to collect their fines

@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50798 Zhibo@carleton.ca
@2017-10-10 19:29:28 INFO  LibServer:112 - Output to 127.0.0.1:50798 The fine was successfully paid

@2017-10-10 19:29:28 INFO  String:88 - User: Zhibo@carleton.ca|Operation: Pay Fines|Result:The user has an outstanding balance that must be paid.
@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50798 Loan Item
@2017-10-10 19:29:28 INFO  LibServer:112 - Output to 127.0.0.1:50798 Enter the useremail and title to loan

@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50798 Zhibo@carleton.ca,The act in context
@2017-10-10 19:29:28 INFO  String:68 - Operation:Find Title;Title Info:[The act in context];State:Success
@2017-10-10 19:29:28 DEBUG String:56 - userid: 0, amount: 0.00
@2017-10-10 19:29:28 INFO  LibServer:112 - Output to 127.0.0.1:50798 The loan was successfully added

@2017-10-10 19:29:28 INFO  String:92 - User: Zhibo@carleton.ca|Operation: Loan Item|Result:The loan was successfully added
@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50798 exit
@2017-10-10 19:29:28 INFO  LibServer:112 - Output to 127.0.0.1:50798 Menu: Add User/Title/Item, Remove Title/Item, Loan Item, Return Loan, Renew Loan, Pay Fines, Monitor System

@
